code,name,latitude,longitude
DMW,Dalmau Junction,26.0762984,81.0536498
LLJ,Lalganj Railway Station,26.1728214,80.9731444
RRS,Raghuraj Singh Railway Station,26.255686,80.879453
TQA,Takia Railway Station,26.3111526,80.7815306
BQP,Bighapur Railway Station,26.355038,80.693307
NUR,Narela Railway Station,28.8463979,77.0855902
SHDM,Shahbad Markanda Railway Station,30.1658875,76.8617086
BTP,Babatpur Railway Station,25.4539798,82.8806396
KSF,Khalispur Railway Station,25.5256412,82.8317462
KS,Kheta Sarai Railway Station,25.9662341,82.6892656
MLPR,Malipur Railway Station,26.2812776,82.6307223
GGJ,Goshainganj Railway Station,26.5700842,82.3845282
RDL,Rudauli Railway Station,26.7626969,81.754093
SFH,Safedabad Railway Station,26.89798,81.1168805
JRR,Jugaur Railway Station,26.8816047,81.0887318
ML,Malhour Railway Station,26.8534491635,81.0404752448
BLPU,Bilpur Railway Station,28.081137,79.6271564
AJE,Anjar Railway Station,23.11955,70.03641
AI,Adipur Railway Station,23.0765426,70.0780693
MALB,Maliya Miyana Railway Station,23.103166868099997,70.75488469119999
HVD,Halvad Railway Station,23.0185,71.1829
CLDY,Chandlodiya Railway Station,23.0752671,72.5442672
SEU,Sendra Railway Station,26.0783246,74.1934942
GHH,Garhi Harsaru Railway Station,28.4378539,76.93058
PM,Palam Railway Station,28.5853176,77.092425
MIL,Milak Railway Station,28.6134707,79.1638315
DUB,Dabtara Railway Station,28.36396,79.00218
BBA,Babrala Railway Station,28.2665348,78.4035444
ETUE,Etmadpur Railway Station,27.221354,78.199084
SFY,Shajapur Railway Station,23.4251885,76.2979314
CBK,Chachaura Binaganj Railway Station,24.177108,77.015942
MDNR,Modinagar Railway Station,28.8285388,77.5721901
SNLR,Santalpur Railway Station,23.75979,71.18198
DKZ,Delhi Kishanganj Railway Station,28.6609621,77.2276794
KAT,Khatauli Railway Station,29.2738381,77.7373559
UBC,Ambala City Railway Station,30.378064,76.764565
PTA,Patiala Railway Station,30.3419845,76.4020058
NBA,Nabha Railway Station,30.3634146,76.1463146
TAPA,Tapa Railway Station,30.3030784,75.3669298
BTIC,Bhatinda Cantt. Railway Station,30.19788,75.00459
RKSH,Rishikesh Railway Station,30.1076323,78.2880337
VRH,Virbhadra Railway Station,30.07488,78.2523
MOTC,Motichur Railway Station,29.98097,78.17747
TDO,Tanda Urmar Railway Station,31.6726176,75.6375794
HRNR,Hira Nagar Railway Station,32.4871691,75.2682599
SMBX,Samba Railway Station,32.52819,75.12032
HRW,Harrawala Railway Station,30.26069,78.09672
QSR,Kansrao Railway Station,30.0787174,78.1418574
JNL,Jandiala Railway Station,31.5894557,75.0569475
PRI,Pathri Railway Station,29.853259,78.078246
IKK,Ikkar Railway Station,29.8914916,78.1002862
POK,Pokhran Railway Station,26.930571,71.923129
JOB,Asalpur Jobner Railway Station,26.9003001,75.4244165
BU,Baswa Railway Station,27.1504021,76.5757817
MKH,Malakhera Railway Station,27.3907467,76.6190593
HSI,Harsauli Railway Station,27.8655442,76.6153339
BWL,Bawal Railway Station,28.0700862,76.5724369
GZN,New Ghaziabad Railway Station,28.6742735,77.4380714
MUD,Muradnagar Railway Station,28.7596821,77.5074032
GVG,Govindgarh Railway Station,30.6693706,76.2974591
KNT,Kanth Railway Station,29.0596659,78.621417
RAA,Barara Railway Station,30.2129075,77.0384913
CPA,Kanpur Anwarganj Railway Station,26.455651,80.3283434
KAP,Kalianpur Railway Station,26.5031574,80.2526131
BJR,Barrajpur Railway Station,26.68568,80.13905
BLU,Bilhaur Railway Station,26.83936,80.06067
KJN,Kannauj Railway Station,27.0269212,79.925964
GHJ,Gursahaiganj Railway Station,27.1180153,79.73355
KLJ,Kamalganj Railway Station,27.3030706,79.6217877
FGR,Fatehgarh Railway Station,27.36992,79.62092
FBD,Farrukhabad Railway Station,27.3824529,79.571405
NBUE,Nibkarori Railway Station,27.3289685,79.4105664
BGQ,Bhongaon Railway Station,27.2591846,79.1664917
MNQ,Mainpuri Railway Station,27.2167753,79.033618
SPZ,Sampla Railway Station,28.7823466,76.7729347
LHLL,Lahli Railway Station,28.8538508,76.4463216
KHRK,Kharak Railway Station,28.8366281,76.3075528
RMN,Raman Railway Station,29.9600181,74.9620188
KNL,Kalanwali Railway Station,29.8345288,74.9802011
DING,Ding Railway Station,29.4601218,75.2617804
BHT,Bhattu Railway Station,29.386659,75.3400989
ADR,Mandi Adampur Railway Station,29.2831284,75.4687384
STD,Satrod Railway Station,29.1076963,75.8214695
HNS,Hansi Railway Station,29.088155,75.9474108
BWK,Bawani Khera Railway Station,28.9389424,76.0329798
BGKT,Bhagat Ki Kothi Railway Station,26.2508123,73.0146191
BANE,Basni Railway Station,26.2231946,73.0104681
HP,Haripur Railway Station,26.0140781,74.0302718
RLR,Raila Road Railway Station,25.6408949,74.5990403
MLG,Malhargarh Railway Station,24.2665019,74.9737299
PIP,Piplia Railway Station,24.2034602,75.007231
DLD,Dalauda Railway Station,23.9488988,75.1059591
DOD,Dhodhar Railway Station,23.7703286,75.1032847
JAO,Jaora Railway Station,23.6293752,75.1159974
NLI,Namli Railway Station,23.45535,75.06708
BNG,Barnagar Railway Station,23.06077,75.3768327
LMNR,Lakshmibai Nagar Railway Station,22.742296,75.858526
BKO,Bindki Road Railway Station,26.1167086,80.5809222
HDK,Handia Khas Railway Station,25.356784,82.1913747
DLR,Dullahapur Railway Station,25.8007329,83.4237972
IAA,Indara Junction,25.987432,83.6187178
GB,Gauri Bazar Railway Station,26.594889,83.6678488
SDT,Sadat Railway Station,25.6735754,83.3088582
KER,Kiriharapur Railway Station,26.0437898,83.7354626
DMG,Domingarh Railway Station,26.7649037,83.3412481
JTB,Jagatbela Railway Station,26.7715665,83.2800793
GTNR,Gomati Nagar Railway Station,26.860344,81.003433
LC,Lucknow City Railway Station,26.831067,80.9244083
MHH,Maghar Railway Station,26.7501698,83.1334983
SIPR,Sihapar Railway Station,26.7585919,83.1668791
MIM,Maniram Railway Station,26.840287,83.340703
PJ,Peppeganj Railway Station,26.9308518,83.295033
CM,Campierganj Railway Station,27.0251738,83.2663411
UB,Uska Bazar Railway Station,27.1936082,83.1158416
SOT,Shohratgarh Railway Station,27.391931,82.9569938
PPW,Pachperwa Railway Station,27.5299002,82.6387436
TLR,Tulsipur Railway Station,27.5318856,82.4078462
JKNI,Jharkhandi Railway Station,27.4331725,82.1803647
HA,Hargaon Railway Station,27.7719153,80.7282599
LMP,Lakhimpur Railway Station,27.9473409,80.7774667
GK,Gola Gokaranath Railway Station,28.0840355,80.4758845
MLN,Mailani Railway Station,28.2840849,80.3480602
BSKR,Basi Kiratpur Railway Station,29.4968927,78.21353
SYC,Sarai Chandi Railway Station,25.5395858,81.9797727
URPR,Ugrasenpur Railway Station,25.56819,82.17068
SQN,Sarai Kansrai Railway Station,25.5165931,82.3451318
MOF,Mondh Railway Station,25.4271964,82.4858737
PRF,Parsipur Railway Station,25.3708142,82.6373152
KEH,Kapseti Railway Station,25.35756,82.71816
SWPR,Sewapuri Railway Station,25.3510282,82.7692432
CHH,Chaukhandi Railway Station,25.3395766,82.8350143
KSX,Kotshila Railway Station,23.4111368,86.0791819
HTZU,Hathidah Upper Railway Station,25.3674839,85.9886761
ROI,Reoti Railway Station,25.8341108,84.3754696
CBN,Chit Baragaon Railway Station,25.7447,84.00227
KMDR,Karimuddin Pur Railway Station,25.700841,83.8624507
UHR,Unchhera Railway Station,24.380842,80.7942316
UDR,Amdara Railway Station,24.0995459,80.5779017
AAL,Amlai Railway Station,23.172724,81.5936117
MND,Munderwa Railway Station,26.77677,82.90363
MJL,Majhowlia Railway Station,26.8018562,84.6194587
CAI,Chanpatia Railway Station,26.9422009,84.5307141
BRU,Bhairoganj Railway Station,27.1519331,84.2390697
PNYA,Paniahwa Railway Station,27.1672416,83.9338881
KZA,Khada Railway Station,27.182926,83.868376
GH,Ghughuli Railway Station,27.053751,83.713959
PPC,Pipraich Railway Station,26.8279986,83.5358614
TSF,Tahsil Fatehpur Railway Station,27.1684949,81.2039803
MMB,Mahmudabad Avadh Railway Station,27.28973,81.113943
BVN,Biswan Railway Station,27.4893472,80.9908973
SPC,Sitapur City Railway Station,27.5575777,80.6996173
JID,Jagi Road Railway Station,26.1253528,92.1973821
SZR,Sarupathar Railway Station,26.1959812,93.8624885
BXP,Barpathar Railway Station,26.2740099,93.8991583
TTB,Titabar Railway Station,26.6017323,94.1996157
NCH,Nakachari Railway Station,26.7078072,94.3938018
AGI,Amguri Railway Station,26.8124,94.5243
NMT,Namtiali Railway Station,26.851588,94.619336
SLGR,Simaluguri Junction,26.9177061,94.7563797
LXA,Lakswa Railway Station,27.004637018300002,94.8439823962
BOJ,Bhojo Railway Station,27.0635436,95.0323196
SPK,Sapekhati Railway Station,27.110697,95.1620941
BFD,Borhat Railway Station,27.1639199,95.2770773
NAM,Namrup Railway Station,27.196794,95.314443
NHK,Naharkatiya Railway Station,27.2894991,95.3297535
DJG,Duliajan Railway Station,27.3673589,95.3065829
NTSK,New Tinsukia Junction,27.4798045,95.3340323
TSK,Tinsukia Railway Station,27.4861443,95.3560878
MJN,Makum Junction,27.4866892,95.4401739
DBY,Digboi Railway Station,27.383553,95.6172
MRG,Margherita Railway Station,27.2894332,95.6728306
LEDO,Ledo Railway Station,27.2911752,95.7384229
NHLG,New Haflong Railway Station,25.1481188,93.03181
BPB,Badarpur Junction,24.8653916,92.5557015
KTX,Katakhal Junction,24.8355321,92.6265085
SCL,Silchar Railway Station,24.830073,92.787409
SHTT,Silghat Town Railway Station,26.60755,92.9298129
JKB,Jakhalabandha Railway Station,26.5803813,92.9904779
NGAN,Nagaon Railway Station,26.3478,92.6964
FKM,Fakiragram Junction,26.3638177,90.1852228
SURI,Siuri Railway Station,23.8904995,87.5311614
GLPT,Goalpara Town Railway Station,26.1269511,90.6209771
GOGH,Gossaigaon Hat Railway Station,26.4296126,89.9768694
BNGN,Bongaigaon Railway Station,26.478792,90.5605325
BJF,Bijni Railway Station,26.4973284,90.70753
NLV,Nalbari Railway Station,26.450683,91.4392517
KWM,Kampur Railway Station,26.1602915,92.6586186
GLGT,Golaghat Railway Station,26.5093317,93.9617638
BBGN,Barua Bamungaon Railway Station,26.6690206,93.9833487
MVI,Morbi Railway Station,22.8243468,70.8312313
DBRT,Dibrugarh Town Railway Station,27.4778528,94.8998407
DBRG,Dibrugarh Railway Station,27.4643352,94.9369579
MRHT,Moranhat Railway Station,27.1828756,94.9191675
SRTN,Sibsagar Town Railway Station,26.99025,94.64323
CMA,Cinnamara Railway Station,26.70643,94.23962
BLMR,Bhalukmara Railway Station,26.6693927,94.1232541
MOBD,Moabund Railway Station,26.6688,94.0722
RNGG,Rangaliting Railway Station,26.6570531,93.9184371
BLPR,Badulipar Railway Station,26.646892,93.874595
KUTI,Khumtai Railway Station,26.6244895,93.8502718
NMGY,Numaligarh Railway Station,26.6091754,93.8629094
PSR,Pasraha Railway Station,25.403574,86.744038
BZN,Bagnan Railway Station,22.4626839,87.969853
TIHU,Tihu Railway Station,26.471734,91.2678548
PBL,Pathsala Railway Station,26.4974535,91.1777252
SBE,Sorbhog Junction,26.4938842,90.8845291
KAMG,Kamakhyaguri Railway Station,26.4766945,89.7295685
AHH,Ahmadgarh Railway Station,30.6835037,75.8290912
TUN,Tohana Railway Station,29.726755,75.902641
UCA,Uchana Railway Station,29.4671564,76.178319
BZO,Barsola Railway Station,29.3866,76.23838
JNA,Julana Railway Station,29.121378,76.3954252
TRT,Tiruttani Railway Station,13.1797209,79.6117598
EKM,Ekambarakuppam Railway Station,13.319169,79.572947
PUT,Puttur Railway Station,13.4399193,79.5527893
ABU,Ambattur Railway Station,13.1141187,80.1526697
YP,Errupalem Railway Station,16.8250563,80.4717002
PDY,Puducherry Railway Station,11.9248932,79.8278723
CBU,Chinna Babu Samudram Railway Station,11.9196537,79.6866304
TLM,Trisulam Railway Station,12.9802079,80.1657012
PNDM,Pennadam Railway Station,11.40074,79.22023
MPA,Manaparai Railway Station,10.60741,78.41788
KON,Kudalnagar Railway Station,9.944876,78.108666
NNN,Nanguneri Railway Station,8.4901136,77.6631401
ERL,Eraniel Railway Station,8.2136218,77.3077738
KZT,Kuzhithurai Main Railway Station,8.302348,77.218817
NYY,Neyyattinkara Railway Station,8.410226,77.081526
CRY,Chirayinkeezhu Railway Station,8.6594127,76.7853639
CKI,Chalakkudy Railway Station,10.3023723,76.3215567
IJK,Irinjalakkuda Railway Station,10.3395788,76.2817517
PNQ,Thrissur Punkunnam Railway Station,10.5139679,76.2069766
GUV,Guruvayur Railway Station,10.5973002,76.045916
TVR,Thiruvarur Junction,10.7650167,79.6340125
NGT,Nagappattinam Railway Station,10.7597151,79.8456052
NCR,Nagore Railway Station,10.8191156,79.8460383
KIK,Karaikal Railway Station,10.9171367,79.8389526
KRNR,Krishnarajanagara Railway Station,12.4450277,76.388449
HLN,Hole Narsipur Railway Station,12.7853617,76.2466326
HAS,Hassan Junction,13.003374,76.1175392
TKE,Tarikere Junction,13.7117887,75.8126252
BDVT,Bhadravati Railway Station,13.8425969,75.7032796
SMET,Shimoga Town Railway Station,13.9437641,75.5835661
ANF,Anandapuram Railway Station,14.0747159,75.2097363
SRF,Sagar Jambagaru Railway Station,14.17018,75.02365
TLGP,Talguppa Railway Station,14.2143149,74.9143964
KTM,Kutralam Railway Station,11.0698747,79.5572266
ADT,Aduturai Railway Station,11.00903,79.47862
BAL,Budalur Railway Station,10.7835285,78.9810096
TRB,Tiruverumbur Railway Station,10.7875565,78.7774732
TP,Tiruchirappalli Fort Railway Station,10.825594,78.688891
KLT,Kuzhithalai Railway Station,10.9335694,78.4209991
KVU,Kadakkavur Railway Station,8.6794254,76.7669056
PVU,Paravur Railway Station,8.814891,76.6692978
MYY,Mayyanad Railway Station,8.8379875,76.6476681
STKT,Sasthamkotta Railway Station,9.0314353,76.6009573
KPY,Karunagappally Railway Station,9.065268000000001,76.54402300000001
CYN,Cheriyanad Railway Station,9.2731165,76.5850695
ETM,Ettumanur Railway Station,9.6768478,76.5453481
PVRD,Piravom Road Railway Station,9.8296781,76.4552107
PUK,Pudukkad Railway Station,10.4206425,76.2608886
TUA,Tirunnavaya Railway Station,10.8749865,75.9852356
PYOL,Payyoli Railway Station,11.5172687,75.6182747
AMPA,Ambalappuzha Railway Station,9.3863447,76.3628284
HAD,Harippad Railway Station,9.2776894,76.4631482
KPQ,Kannapuram Railway Station,11.9839711,75.314295
OKHA,Okha Railway Station,22.4716113,69.0758099
DWK,Dwarka Railway Station,22.2505598,68.9802717
KMBL,Khambhaliya Railway Station,22.217513,69.657344
KRY,Kadiri Railway Station,14.1146233,78.1654912
MPL,Madanapalle Road Railway Station,13.6445023,78.5556259
PGTN,Palakkad Town Railway Station,10.8000008,76.6369749
KLGD,Kollengode Railway Station,10.6273347,76.6988861
POY,Pollachi Junction Railway Station,10.6533795,77.000873
UDT,Udumalaippettai Railway Station,10.5792536,77.2504554
PLNI,Palani Railway Station,10.4584785,77.5210993
ODC,Oddamhatram Railway Station,10.4849546,77.7460479
DINR,Divine Nagar Railway Station,10.2858482,76.3368139
KMQ,Kumbala Railway Station,12.5900992,74.9436601
KQK,Kottikkulam Railway Station,12.4235405,75.0241113
TKQ,Trikkarippur Railway Station,12.1430532,75.1757167
VLI,Vallikunnu Railway Station,11.0923646,75.8510722
NIL,Nilambur Road Railway Station,11.2788168,76.2538908
VNB,Vaniyambalam Railway Station,11.1875457,76.2605977
TUV,Tuvvur Railway Station,11.119565,76.283077
MLTR,Melattur Railway Station,11.065208,76.272869
PKQ,Pattikkad Railway Station,11.0211508,76.2320862
AAM,Angadippuram Railway Station,10.9810236,76.2081068
CQA,Cherukara Railway Station,10.9263964,76.2275307
VPZ,Vailapuzha Railway Station,10.842075999999999,76.252495
CJ,Kanchipuram Railway Station,12.8484017,79.7051264
PASA,Parassala Railway Station,8.3398288,77.1655161
SID,Siddhpur Railway Station,23.9182709,72.3681912
MWM,Malleswaram Railway Station,13.0004244,77.5635929
BAW,Chik Banavar Railway Station,13.074703,77.5056577
NMGA,Nelamangala Railway Station,13.1121993,77.3924507
KIGL,Kunigal Railway Station,13.0166691,77.0110404
YY,Yediyuru Railway Station,12.9789842,76.8637764
BGNR,B.G.Nagar Railway Station,12.968474,76.733265
SBGA,Shravanbelagola Railway Station,0.0,0.0
CNPA,Channarayapatna Railway Station,12.8928012,76.3938254
SKLR,Sakleshpur Railway Station,12.945419,75.7789002
SBHR,Subrahmanya Road Railway Station,12.731555,75.5579568
KBPR,Kabakaputtur Railway Station,12.7687333,75.2047444
BNTL,Bantawala Railway Station,12.8781784,75.0340635
IDR,Indi Road Railway Station,17.2109292,75.9191167
BJP,Bijapur Railway Station,16.830056,75.739485
BSRX,Bagevadi Road Railway Station,16.47986853,75.82814753
LMT,Almatti Railway Station,16.3450451,75.9012002
BGK,Bagalkot Railway Station,16.179279,75.700379
GED,Guledagudda Road Railway Station,16.0673831,75.6948883
BDM,Badami Railway Station,15.9591476,75.6769291
HLAR,Hole Alur Railway Station,15.8203216,75.6467655
BID,Bidadi Railway Station,12.8006896,77.3901355
UGR,Ugar Khurd Railway Station,16.6702101,74.821106
CNC,Chinchli Railway Station,16.5658708,74.8535624
CKR,Chikodi Road Railway Station,16.3688911,74.7693272
GKK,Gokak Road Railway Station,16.2053493,74.739086
PCH,Pachhapur Railway Station,16.0804978,74.6709385
KNP,Khanapur Railway Station,15.6378203,74.4995786
LWR,Alnavar Junction,15.42441,74.73827
GNH,Gangakher Railway Station,18.9737951,76.7556697
PNF,Pangaon Railway Station,18.634677,76.6353823
UDGR,Udgir Railway Station,18.3907301,77.1098711
KMNR,Kamalnagar Railway Station,18.2404969,77.1787636
BHLK,Bhalki Railway Station,18.0470971,77.2282088
NW,Nalwar Railway Station,16.9361342,77.0194459
SADP,Saidapur Railway Station,16.5707504,77.2499824
MTU,Matmari Railway Station,16.0460642,77.3025157
KO,Kosgi Railway Station,15.847871999999999,77.23640800000001
VAPM,Valapattanam Railway Station,11.92698,75.34612
MQU,Murukkumpuzha Railway Station,8.6132024,76.8304919
ELM,Ezhimala Railway Station,12.0765,75.21402
BFR,Bekal Fort Railway Station,12.3863369,75.0429647
UAA,Uppala Railway Station,12.6696635,74.9069185
ULL,Ullal Railway Station,12.7923651,74.8548115
VLR,Vellore Cantt. Railway Station,12.910694,79.127808
TNM,Tiruvannamalai Railway Station,12.2382709,79.0777935
TDPR,Tirupadripulyur Railway Station,11.7478023,79.7538458
CDM,Chidambaram Railway Station,11.3911839,79.7033351
SY,Sirkazhi Railway Station,11.2427878,79.7281461
MNM,Manamadurai Junction,9.6974771,78.4536749
PMK,Paramakkudi Railway Station,9.539618,78.5908494
RMD,Ramanathapuram Railway Station,9.3585529,78.8374604
MMM,Mandapam Railway Station,9.2809347,79.1573095
HDP,Hadapsar Railway Station,18.5269591,73.9278195
NKP,Nirakarpur Railway Station,19.9914908,85.5298359
KBM,Kotabommali Railway Station,18.4881544,84.1996069
TIU,Tilaru Railway Station,18.4701282,84.0723169
PDU,Ponduru Railway Station,18.3628245,83.7768475
TNKU,Tanuku Railway Station,16.751739,81.674063
BVRT,Bhimavaram Town Railway Station,16.5471958,81.5194859
AKVD,Akividu Railway Station,16.582839,81.3691064
KKLR,Kaikolur Railway Station,16.5509067,81.218082
UMRI,Umri Railway Station,19.0420916,77.643293
DAB,Dharmabad Railway Station,18.8884863,77.8492578
BSX,Basar Railway Station,18.8656386,77.9389464
AKE,Akanapet Railway Station,18.1020781,78.3979491
MZL,Mirzapali Railway Station,18.0177619,78.4156019999999
BMO,Bolarum Railway Station,17.5333608,78.5152749
NSL,Nagarsol Railway Station,20.1013101,74.5429493
WDR,Wadiaram Railway Station,17.9726765,78.4552683
MED,Medchal Railway Station,17.6399582,78.4752867
PDKN,Pedakakani Halt Railway Station,16.3437524,80.4864755
NBR,Namburu Railway Station,16.3585058,80.496182
MAG,Mangalagiri Railway Station,16.437717,80.564576
BKL,Bona Kalu Railway Station,17.0293917,80.263375
GLA,Garla Railway Station,17.4861719,80.1394407
MLY,Maula Ali Railway Station,17.44041,78.55054100000001
NRT,Narasaraopet Railway Station,16.2299203,80.0400278
MRK,Markapur Road Railway Station,15.7150703,79.3031763
CBM,Cumbum Railway Station,15.5926745,79.1127485
GID,Giddalur Railway Station,15.3794827,78.9263253
NDL,Nandyal Railway Station,15.4696039,78.470519
CHZ,Charlapalli Railway Station,17.457756,78.6063345
ASAF,Asifabad Road Railway Station,19.2571367,79.4166037
RECH,Rechni Road Railway Station,19.1406905,79.4516392
MMZ,Mandamari Railway Station,18.9701429,79.4697859
PPZ,Peddampet Railway Station,18.8040157,79.4271218
RGPM,Raghavapuram Railway Station,18.6811591,79.4116566
KYOP,Kottapalli Railway Station,18.5402681328,79.40385903139999
KOLR,Kolnur Railway Station,18.496319274500003,79.4199093701
PTKP,Potkapalli Railway Station,18.4286218,79.4642026
BGSF,Bisugirsharif Railway Station,18.348122,79.483604
HSP,Hasanparthi Road Railway Station,18.0785447,79.5022652
PQL,Pindlai Railway Station,17.9262019,79.455601
RGP,Raghunathpalli Railway Station,17.7571211,79.2567097
PRH,Powerpet Railway Station,16.7131713,81.1065609
BMD,Bhimadolu Railway Station,16.8083399,81.2607231
GLP,Gollaprolu Railway Station,17.1514343,82.2903921
NS,Narasapur Railway Station,16.4468093,81.6993023
PKO,Palakollu Railway Station,16.5218255,81.7170261
VVM,Viravasaram Railway Station,16.542,81.63333
BVRM,Bhimavaram Junction,16.5445317,81.5370754
MDVL,Mandavalli Railway Station,16.518903,81.161081
HG,Hotgi Railway Station,17.56542,75.98971
IMR,Ibrahimpur Railway Station,16.8034532,75.7199276
TNR,Tanguturu Railway Station,15.3375444,80.033458
ANB,Ammanabrolu Railway Station,15.596282,80.1486132
VTM,Vetapalemu Railway Station,15.783886,80.3008938
DIG,Duggirala Railway Station,16.3289548,80.6237764
PVD,Peddavadiapudi Railway Station,16.4143463,80.612983
YADD,Yadadri Railway Station,78.9411163,17.5512399
MJF,Malkajgiri Railway Station,17.44828,78.5290656
TSR,Tsunduru Railway Station,16.1567133,80.585835
SGDM,Sigadam Railway Station,18.360291,83.681375
MMS,Mandasa Road Railway Station,18.8411078,84.494773
KYM,Kadiyam Railway Station,16.9138311,81.8322862
BVL,Bikkavolu Railway Station,16.9690673,82.0314046
MPU,Medapadu Railway Station,17.005261,82.0967937
GPD,Gummidipundi Railway Station,13.4094345,80.1236734
SKS,Salekasa Railway Station,21.3013727,80.4933904
BQR,Bhilainagar Railway Station,21.2013382,81.33434510000001
BIA,Bhilai Railway Station,21.203008,81.420573
PKU,Panskura Railway Station,22.3926728,87.7427084
VKN,Vinukonda Railway Station,16.0506149,79.7477847
TNGL,Toranagallu Railway Station,15.2029692,76.6630758
TKRI,Tikiri Railway Station,19.17668,83.09844
LKMR,Laxmipur Road Railway Station,19.00367,83.10436
DMNJ,Damanjodi Railway Station,18.769473,82.8653234
KRPU,Koraput Railway Station,18.7919599,82.7193501
JYP,Jeypore Railway Station,18.8963119,82.553821
JDB,Jagdalpur Railway Station,19.0663945,82.0141702
MNP,Mananpur Railway Station,25.1054353,86.1558159
THE,Thawe Junction,26.4391544,84.3944795
BURN,Burnpur Railway Station,23.6728383,86.9396433
STL,Simultala Railway Station,24.7135489,86.5423434
NTV,Nautanwa Railway Station,27.4246159,83.4200671
KEA,Katra Railway Station,26.842992,82.204937
KJZ,Karonji Railway Station,23.27807,82.93416
SJQ,Surajpur Road Railway Station,23.28947,82.8805
KGB,Kargi Road Railway Station,22.297614,82.026252
KMK,Komakhan Railway Station,20.9808821,82.4568065
BUDM,Badmal Railway Station,20.3850775,83.2710578
TLHR,Talcher Railway Station,20.9322476,85.2005688
BANO,Bano Railway Station,22.6642375,84.9023974
ORGA,Orga Railway Station,22.4483,84.9158
GPH,Garpos Railway Station,22.1343876,84.419955
SIL,Sakhi Gopal Railway Station,19.9428421,85.8160154
RKSN,Rajkharsawan Junction,22.7341168,85.8117263
CHD,Chandia Road Railway Station,23.6461565,80.701418
DMO,Damoh Railway Station,23.8356173,79.4318012
KYE,Khurai Railway Station,24.0522487,78.3309902
MAKR,Malkheri Railway Station,24.1717512,78.1846176999999
RPRD,Rupra Road Railway Station,20.0845975,83.33189
MMKB,Memrakhabad Railway Station,25.4721755,85.8280815
PHK,Punarakh Railway Station,25.4819494,85.8038981
IPR,Islampur Railway Station,25.1373144,85.2169773
EKR,Ekangarsarai Railway Station,25.222335,85.232363
HIL,Hilsa Railway Station,25.3173672,85.2771641
DNWH,Daniyawan Bazar Halt Railway Station,25.4349601,85.2913265
RMF,Ramna Railway Station,24.2397952,83.6059356
LAD,Lohardaga Railway Station,23.4466893,84.7067727
PIS,Piska Railway Station,23.329813,85.2064755
BDI,Bhadli Railway Station,21.0230721,75.6734201
PLD,Paldhi Railway Station,21.022387,75.460552
CHLK,Chavalkhede Railway Station,21.0244251,75.3509722
BHNE,Bhone Railway Station,21.0181561,75.2231327
TKHE,Takarkhede Railway Station,21.03547,75.16449
BRTK,Bhortex Railway Station,21.102507999999997,74.995996
PDP,Padse Railway Station,21.127529,74.934673
BEW,Betavad Railway Station,21.149244,74.886199
NDN,Nardana Railway Station,21.1776541,74.8282699
HOL,Hol Railway Station,21.1978967,74.7861398
SNSL,Sonshelu Railway Station,21.2668326,74.6734242
VKH,Vikhran Railway Station,21.2952331,74.6297211
RNL,Ranala Railway Station,21.3784965,74.4580388
TISI,Tisi Railway Station,21.382857,74.368129
KBH,Khandbaara Railway Station,21.3046471,74.0451031
CPD,Chinchpada Railway Station,21.1907,73.9193
USD,Ukai Songadh Railway Station,21.1485561,73.5567447
CHM,Chalthan Railway Station,21.1573202,72.9562525
BHET,Bhestan Railway Station,21.122456,72.8630672
TBT,Talbahat Railway Station,25.0391567,78.4144599
KHRJ,Kumbhraj Railway Station,24.362426,77.079065
SFW,Sarangpur Railway Station,23.58124,76.4875
TAN,Tarana Road Railway Station,23.2641613,76.0665465
PPR,Pipar Road Junction,26.4517931,73.4477107
PGK,Pili Bangan Railway Station,29.483742,74.07885
HMH,Hanumangarh Junction,29.6117447,74.2936201
SGRA,Sangaria Railway Station,29.7930212,74.4664469
MBY,Mandi Dabwali Railway Station,29.9664149,74.7005717
GJUT,Gangsar Jaitu Railway Station,30.4460304,74.8787046
KKP,Kot Kapura Railway Station,30.578495999999998,74.818173
FDK,Faridkot Railway Station,30.68268,74.762265
FZR,Firozpur Cantt. Railway Station,30.9416562,74.6175879
MWX,Mallanwala Khas Railway Station,31.047279,74.8136197
MXH,Makhu Railway Station,31.106119,74.983903
LNK,Lohian Khas Junction,31.1653149,75.1965971
SQR,Sultanpur Lodi Railway Station,31.211713,75.203016
KXH,Kapurthala Railway Station,31.36629,75.38236
BPRS,Bhogpur Sirwal Railway Station,31.5549489,75.6449693
GHGL,Ghagwal Railway Station,32.50471,75.2138
VJPJ,Vijaypur Jammu Railway Station,32.5720964,75.0213353
MRTL,Mirthal Railway Station,32.1127774,75.6082269
LMK,Limkheda Railway Station,22.8348807,73.9846794
DRL,Derol Railway Station,22.6300669,73.4620036
SBT,Sabarmati Junction,23.0712078,72.5871134
BHTA,Bhatiya Railway Station,22.0885886,69.27997
HDA,Hirnoda Railway Station,26.88591,75.328413
MDJN,Madar Junction Railway Station,26.4628884,74.6850738
BDW,Bandanwara Railway Station,26.1231983,74.6911336
KSH,Kali Sindh Railway Station,23.3444214,76.4294558
SAC,Sanichara Railway Station,26.3637276,78.1985718
MLAR,Malanpur Railway Station,26.3920571,78.2607624
GOA,Gohad Road Railway Station,26.468019,78.408559
SONI,Soni Railway Station,26.526267,78.5522563
BIX,Bhind Railway Station,26.5884973,78.7772679
